timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
704688875,1628794847799772,-235560371,-467301896,727604,722331,0.133,0.4018418,0.646,1.1680001,0.59,0.90999997,77,41,0.027,0.008,-0.026,-0.002,3.5585127,0,nan,0.0,4,0,1,17,0
705287011,1628794848399773,-235560380,-467301892,727493,722220,0.15200001,0.40184546,0.638,1.1600001,0.59,0.90999997,89,48,0.036000002,-0.034,0.010000001,-0.022000002,3.5585127,0,nan,0.0,4,0,1,17,0
705886182,1628794848999774,-235560383,-467301894,727422,722149,0.17400001,0.40184912,0.64100003,1.1630001,0.59,0.90999997,89,48,0.006,0.002,0.0050000004,0.0,3.5585127,0,nan,0.0,4,0,1,17,0
706285888,1628794849399774,-235560385,-467301894,727356,722083,0.16900001,0.40185174,0.643,1.166,0.59,0.90999997,89,66,0.037,-0.013,-0.034,0.0050000004,3.5585127,0,nan,0.0,4,0,1,17,0
706885209,1628794849999775,-235560389,-467301894,727207,721934,0.19700001,0.40185612,0.64500004,1.167,0.61,0.96,89,66,0.006,-0.006,0.002,-0.016,3.5585127,0,nan,0.0,4,0,1,16,0
707284998,1628794850399775,-235560390,-467301895,727165,721892,0.23400001,0.40185925,0.648,1.171,0.61,0.96,88,22,0.007,-0.001,-0.007,0.018000001,3.5585127,0,nan,0.0,4,0,1,16,0
707885089,1628794850999776,-235560394,-467301901,727006,721734,0.17300001,0.40186292,0.64900005,1.1700001,0.61,0.96,88,22,0.044000003,0.004,-0.044000003,0.0050000004,3.5585127,0,nan,0.0,4,0,1,16,0
708282897,1628794851399775,-235560397,-467301903,726880,721607,0.22200002,0.40186605,0.64900005,1.1700001,0.61,0.96,88,37,0.011000001,-0.003,0.010000001,-0.031000001,3.5585127,0,nan,0.0,4,0,1,16,0
708881911,1628794851999777,-235560401,-467301906,726774,721501,0.19500001,0.40186992,0.651,1.171,0.62,0.96,88,37,0.022000002,0.019000001,-0.012,-0.015000001,3.5585127,0,nan,0.0,4,0,1,16,0
709286879,1628794852399776,-235560403,-467301908,726746,721473,0.2,0.40187287,0.65300006,1.1750001,0.62,0.96,82,31,0.030000001,0.003,0.030000001,-0.023000002,3.5585127,0,nan,0.0,4,0,1,16,0
709886874,1628794852999778,-235560407,-467301912,726677,721404,0.193,0.40187687,0.65500003,1.1780001,0.62,0.96,82,31,0.017,0.003,0.017,-0.014,3.5585127,0,nan,0.0,4,0,1,16,0
710286908,1628794853399777,-235560409,-467301913,726617,721344,0.14600001,0.4018788,0.65500003,1.1780001,0.62,0.96,82,36,0.028,0.021000002,-0.019000001,0.0,3.5585127,0,nan,0.0,4,0,1,16,0
710885037,1628794853999779,-235560411,-467301917,726564,721291,0.21200001,0.40188265,0.65800005,1.1810001,0.62,0.96,82,36,0.012,0.008,0.009000001,-0.014,3.5585127,0,nan,0.0,4,0,1,16,0
711286880,1628794854399778,-235560413,-467301920,726521,721248,0.15200001,0.4018849,0.65900004,1.184,0.62,0.96,77,35,0.019000001,0.014,-0.014,0.004,3.5585127,0,nan,0.0,4,0,1,16,0
711886879,1628794854999780,-235560417,-467301927,726448,721176,0.22600001,0.40188894,0.66,1.1880001,0.59,0.90999997,77,35,0.015000001,-0.001,-0.015000001,-0.021000002,3.5585127,0,nan,0.0,4,0,1,17,0
712282900,1628794855399779,-235560418,-467301932,726402,721129,0.215,0.4018917,0.661,1.19,0.59,0.90999997,77,36,0.006,-0.0050000004,-0.003,0.012,3.5585127,0,nan,0.0,4,0,1,17,0
712885875,1628794855999780,-235560419,-467301940,726299,721026,0.165,0.40189523,0.66200006,1.192,0.62,0.96999997,77,36,0.028,-0.006,-0.027,0.010000001,3.5585127,0,nan,0.0,4,0,1,16,0
713288101,1628794856399780,-235560420,-467301941,726251,720978,0.16000001,0.40189764,0.66300005,1.194,0.59,0.90999997,76,38,0.008,-0.008,0.0,0.001,3.5585127,0,nan,0.0,4,0,1,17,0
713888889,1628794856999781,-235560424,-467301946,726192,720919,0.172,0.40190166,0.66300005,1.19,0.62,0.90999997,76,38,0.043,0.016,-0.040000003,-0.014,3.5585127,0,nan,0.0,4,0,1,16,0
714286869,1628794857399781,-235560427,-467301949,726164,720891,0.25300002,0.40190515,0.66400003,1.1930001,0.62,0.90999997,71,44,0.014,0.002,-0.014,-0.031000001,3.5585127,0,nan,0.0,4,0,1,16,0
714886877,1628794857999782,-235560431,-467301958,726097,720824,0.24000001,0.40190953,0.66400003,1.195,0.59,0.90999997,71,44,0.0050000004,0.0,-0.0050000004,-0.028,3.5585127,0,nan,0.0,4,0,1,17,0
715285070,1628794858399782,-235560435,-467301966,726099,720826,0.22000001,0.40191266,0.66400003,1.199,0.59,0.90999997,71,37,0.032,-0.001,-0.032,-0.023000002,3.5585127,0,nan,0.0,4,0,1,17,0
