timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
480819035,1621791754399819,-235561142,-467301681,727283,722010,0.187,0.63579047,0.63600004,1.08,0.66999996,1.06,118,5,0.011000001,-0.011000001,0.003,0.032,0.0844399,0,nan,0.0,3,1,15
481019265,1621791754599819,-235561141,-467301681,727274,722002,0.17600001,0.6357912,0.63600004,1.08,0.66999996,1.06,118,5,0.015000001,-0.009000001,0.012,0.046000004,0.0844399,0,nan,0.0,3,1,15
482020031,1621791755599819,-235561136,-467301679,727207,721934,0.179,0.635795,0.63500005,1.08,0.66999996,1.06,118,5,0.025,-0.020000001,0.016,0.05,0.0844399,0,nan,0.0,3,1,15
483014031,1621791756599818,-235561129,-467301677,727125,721852,0.179,0.63579863,0.63500005,1.079,0.66999996,1.06,118,6,0.010000001,-0.008,0.0050000004,0.05,0.0844399,0,nan,0.0,3,1,15
484016369,1621791757599818,-235561121,-467301673,727073,721800,0.187,0.6358026,0.634,1.0780001,0.66999996,1.06,118,4,0.007,-0.007,-0.001,0.016,0.0844399,0,nan,0.0,3,1,15
485027052,1621791758599818,-235561111,-467301672,727020,721747,0.178,0.63580614,0.634,1.077,0.66999996,1.06,118,5,0.011000001,-0.008,0.008,0.056,0.0844399,0,nan,0.0,3,1,15
486022422,1621791759599818,-235561103,-467301671,726956,721683,0.187,0.6358102,0.633,1.077,0.66999996,1.06,118,10,0.008,-0.008,-0.002,0.011000001,0.0844399,0,nan,0.0,3,1,15
487022057,1621791760599817,-235561097,-467301672,726870,721597,0.14600001,0.63581383,0.633,1.077,0.66999996,1.06,118,5,0.019000001,-0.008,0.017,0.014,0.0844399,0,nan,0.0,3,1,15
488022209,1621791761599817,-235561090,-467301674,726784,721512,0.172,0.63581735,0.633,1.077,0.66999996,1.06,118,5,0.006,0.006,-0.001,-0.007,0.0844399,0,nan,0.0,3,1,15
489024028,1621791762599817,-235561083,-467301676,726697,721424,0.17600001,0.6358208,0.632,1.0780001,0.66999996,1.06,118,4,0.025,-0.023000002,0.011000001,0.025,0.0844399,0,nan,0.0,3,1,15
490021031,1621791763599816,-235561075,-467301678,726615,721342,0.18300001,0.6358248,0.632,1.079,0.66999996,1.06,118,4,0.011000001,-0.010000001,0.002,0.051000003,0.0844399,0,nan,0.0,3,1,15
491022063,1621791764599816,-235561065,-467301681,726546,721273,0.13700001,0.6358285,0.63100004,1.079,0.66999996,1.06,118,5,0.016,0.016,-0.0050000004,0.038000003,0.0844399,0,nan,0.0,3,1,15
492022032,1621791765599816,-235561056,-467301682,726454,721181,0.14600001,0.63583183,0.63100004,1.0810001,0.66999996,1.06,118,5,0.037,-0.004,0.036000002,0.037,0.0844399,0,nan,0.0,3,1,15
493021036,1621791766599816,-235561047,-467301679,726361,721088,0.19900002,0.5358834,0.63000005,1.0830001,0.66999996,1.06,118,10,0.039,-0.036000002,-0.013,0.080000006,0.8758231,0,nan,0.0,3,1,15
494011474,1621791767599815,-235561050,-467301693,726246,720973,0.074,0.55634725,0.629,1.0830001,0.66999996,1.06,117,5,0.055000003,0.055000003,0.0,0.030000001,4.2318745,0,nan,0.0,3,1,15
495024032,1621791768599815,-235561047,-467301694,726181,720908,0.102000006,0.5563507,0.62700003,1.0830001,0.66999996,1.06,117,12,0.006,0.001,0.006,0.010000001,4.2318745,0,nan,0.0,3,1,15
496019031,1621791769599815,-235561043,-467301696,726153,720880,0.082,0.5563542,0.625,1.0830001,0.66999996,1.06,117,11,0.054,0.053000003,-0.003,0.014,4.2318745,0,nan,0.0,3,1,15
497018394,1621791770599815,-235561041,-467301697,726137,720864,0.18300001,0.55635875,0.625,1.0840001,0.66999996,1.06,117,4,0.009000001,-0.008,0.002,0.013,4.2318745,0,nan,0.0,3,1,15
498011037,1621791771599814,-235561039,-467301699,726120,720847,0.18300001,0.5563633,0.624,1.085,0.66999996,1.06,117,4,0.014,-0.013,-0.006,0.049000002,4.2318745,0,nan,0.0,3,1,15
499025063,1621791772599814,-235561038,-467301701,726108,720835,0.187,0.5563678,0.623,1.085,0.66999996,1.06,117,4,0.007,-0.0050000004,0.0050000004,0.026,4.2318745,0,nan,0.0,3,1,15
500020031,1621791773599814,-235561036,-467301703,726114,720841,0.18400002,0.55637133,0.62200004,1.085,0.66999996,1.06,117,4,0.018000001,-0.018000001,0.0,0.064,4.2318745,0,nan,0.0,3,1,15
