timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
1705362026,1625858586199527,-235560427,-467301962,719281,714008,0.15900001,0.52658814,0.45600003,0.781,0.71999997,1.41,110,9,0.0050000004,0.004,-0.004,0.018000001,3.0213778,0,nan,0.0,3,1,14
1706365031,1625858587199527,-235560428,-467301961,719209,713936,0.104,0.52659184,0.45600003,0.781,0.66999996,1.24,110,6,0.026,0.011000001,-0.024,0.010000001,3.0213778,0,nan,0.0,3,1,15
1707364223,1625858588199526,-235560425,-467301956,719182,713909,0.096,0.77823544,0.45600003,0.78000003,0.66999996,1.24,110,5,0.109000005,0.071,0.083000004,-0.015000001,2.284577,0,nan,0.0,3,1,15
1708363212,1625858589199526,-235560411,-467301940,719707,714434,0.178,0.5480421,0.45400003,0.77800006,0.66999996,1.24,110,6,0.18100001,0.102000006,0.149,-0.629,0.7906659,0,nan,0.0,3,1,15
1709365077,1625858590199526,-235560395,-467301929,719731,714458,0.14400001,0.49260396,0.45200002,0.77400005,0.66999996,1.24,110,6,0.17,0.149,0.083000004,0.20600002,0.5125913,0,nan,0.0,3,1,15
1710365029,1625858591199525,-235560376,-467301918,719721,714449,0.08800001,0.42376104,0.45000002,0.771,0.66999996,1.24,110,7,0.23300001,0.185,0.142,0.019000001,0.5679624,0,nan,0.0,3,1,15
1711366103,1625858592199525,-235560368,-467301914,719632,714359,0.18,0.46464834,0.448,0.76900005,0.66999996,1.24,110,7,0.023000002,-0.022000002,-0.006,0.14600001,0.5365421,0,nan,0.0,3,1,15
1712367104,1625858593199524,-235560366,-467301914,719705,714432,0.17500001,0.46465307,0.44700003,0.767,0.66999996,1.24,110,8,0.023000002,-0.023000002,0.0,-0.064,0.5365421,0,nan,0.0,3,1,15
1713367224,1625858594199524,-235560365,-467301917,719847,714574,0.17600001,0.46465775,0.44500002,0.76600003,0.66999996,1.24,110,6,0.030000001,-0.026,0.014,-0.16600001,0.5365421,0,nan,0.0,3,1,15
1714372046,1625858595199524,-235560364,-467301917,720043,714770,0.177,0.46466336,0.44400004,0.763,0.66999996,1.24,110,6,0.041,-0.013,0.039,-0.38000003,0.5365421,0,nan,0.0,3,1,15
1715367025,1625858596199523,-235560363,-467301915,720714,715441,0.165,0.4646836,0.441,0.75600004,0.66999996,1.24,110,6,0.006,0.001,0.006,-0.025,0.5365421,0,nan,0.0,3,1,15
1716368029,1625858597199523,-235560366,-467301915,720413,715140,0.179,0.4646885,0.44000003,0.749,0.66999996,1.24,110,8,0.045,-0.023000002,0.039,0.165,0.5365421,0,nan,0.0,3,1,15
1717367037,1625858598199523,-235560346,-467301886,720226,714953,0.102000006,0.10587341,0.44000003,0.74600005,0.66999996,1.24,110,12,1.021,0.61200005,0.818,0.112,0.9131213,0,nan,0.0,3,1,15
1718371026,1625858599199522,-235560305,-467301843,720259,714986,0.093,0.23865579,0.439,0.74,0.66999996,1.24,110,7,0.40500003,-0.23600002,-0.32900003,0.05,4.8608685,0,nan,0.0,3,1,15
1719355027,1625858600199522,-235560369,-467301915,720287,715014,0.1,0.14516078,0.437,0.734,0.66999996,1.24,110,9,0.64500004,-0.38500002,-0.518,0.128,3.9719245,0,nan,0.0,3,1,15
1720370178,1625858601199522,-235560334,-467301896,720228,714955,0.105000004,0.1490553,0.43600002,0.73200005,0.66999996,1.24,110,7,0.549,0.47500002,0.27600002,0.079,0.41760683,0,nan,0.0,3,1,15
1721364027,1625858602199521,-235560333,-467301896,720127,714854,0.14600001,0.2924004,0.43500003,0.73,0.66999996,1.24,110,8,0.09200001,-0.07700001,-0.049000002,0.076000005,0.4416861,0,nan,0.0,3,1,15
1722368111,1625858603199521,-235560340,-467301902,720044,714771,0.16600001,0.7798076,0.43400002,0.72700006,0.66999996,1.24,110,8,0.064,-0.047000002,-0.044000003,0.116000004,0.07096002,0,nan,0.0,3,1,15
1723360035,1625858604199521,-235560342,-467301905,719787,714514,0.179,0.7798124,0.43300003,0.726,0.66999996,1.24,110,6,0.009000001,-0.006,0.006,0.42000002,0.07096002,0,nan,0.0,3,1,15
1724364024,1625858605199520,-235560338,-467301903,719275,714002,0.172,0.70423895,0.432,0.726,0.66999996,1.24,110,6,0.126,0.09900001,0.079,0.647,0.40275148,0,nan,0.0,3,1,15
1725365029,1625858606199520,-235560331,-467301904,719164,713891,0.104,0.6828269,0.432,0.726,0.66999996,1.24,110,6,0.162,0.019000001,0.16100001,0.07300001,6.200677,0,nan,0.0,3,1,15
1726373032,1625858607199519,-235560332,-467301905,719112,713839,0.119,0.6828294,0.43300003,0.72800004,0.66999996,1.24,110,9,0.040000003,-0.022000002,-0.033,0.018000001,6.200677,0,nan,0.0,3,1,15
1727367027,1625858608199519,-235560331,-467301904,719079,713806,0.157,0.68283194,0.43400002,0.73,0.66999996,1.24,110,9,0.008,-0.006,0.006,0.014,6.200677,0,nan,0.0,3,1,15
1728360494,1625858609199519,-235560329,-467301902,719030,713757,0.172,0.6828353,0.43400002,0.73300004,0.66999996,1.24,110,8,0.008,0.007,-0.002,0.033,6.200677,0,nan,0.0,3,1,15
1729361189,1625858610199518,-235560327,-467301899,718983,713710,0.177,0.68283844,0.43600002,0.73700005,0.66999996,1.24,110,7,0.011000001,-0.003,-0.010000001,0.051000003,6.200677,0,nan,0.0,3,1,15
