timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
796066880,1628803292600309,-235560184,-467301445,727422,722149,0.22500001,0.5547578,0.59300005,1.213,0.74,1.29,76,53,0.006,0.006,0.003,-0.015000001,1.817006,0,nan,0.0,4,0,1,14,0
796262918,1628803292800309,-235560184,-467301445,727392,722119,0.163,0.55475867,0.59300005,1.2140001,0.74,1.29,76,53,0.011000001,-0.011000001,0.002,-0.001,1.817006,0,nan,0.0,4,0,1,14,0
796664550,1628803293200310,-235560184,-467301445,727389,722116,0.17300001,0.5547604,0.595,1.217,0.74,1.29,76,53,0.031000001,-0.031000001,0.001,-0.019000001,1.817006,0,nan,0.0,4,0,1,14,0
797064316,1628803293600310,-235560184,-467301445,727384,722111,0.20400001,0.5547621,0.597,1.22,0.74,1.29,71,62,0.037,0.037,-0.003,-0.024,1.817006,0,nan,0.0,4,0,1,14,0
797667877,1628803294200311,-235560185,-467301444,727375,722102,0.20500001,0.55476475,0.596,1.217,0.74,1.29,71,62,0.0050000004,0.003,-0.004,0.037,1.817006,0,nan,0.0,4,0,1,14,0
798067872,1628803294600311,-235560185,-467301444,727403,722130,0.20500001,0.55476654,0.59400004,1.215,0.69,1.0699999,71,63,0.018000001,0.003,-0.018000001,-0.024,1.817006,0,nan,0.0,4,0,1,15,0
798666880,1628803295200311,-235560184,-467301444,727403,722130,0.22100002,0.5547693,0.59300005,1.213,0.69,1.0699999,71,63,0.016,0.014,-0.008,-0.029000001,1.817006,0,nan,0.0,4,0,1,15,0
799064874,1628803295600312,-235560185,-467301444,727406,722133,0.23700002,0.55477136,0.59800005,1.217,0.69,1.0699999,112,26,0.021000002,-0.0050000004,-0.020000001,-0.037,1.817006,0,nan,0.0,4,0,1,15,0
799666918,1628803296200312,-235560183,-467301445,727424,722151,0.17500001,0.55477434,0.60800004,1.23,0.69,1.0699999,112,26,0.012,-0.011000001,-0.003,-0.002,1.817006,0,nan,0.0,4,0,1,15,0
800066875,1628803296600313,-235560181,-467301446,727399,722126,0.19500001,0.55477643,0.611,1.233,0.69,1.0699999,86,57,0.011000001,0.006,-0.009000001,-0.0050000004,1.817006,0,nan,0.0,4,0,1,15,0
800666884,1628803297200313,-235560178,-467301450,727345,722072,0.172,0.55477923,0.614,1.2370001,0.69,1.0699999,86,57,0.017,-0.016,-0.0050000004,-0.009000001,1.817006,0,nan,0.0,4,0,1,15,0
801067027,1628803297600314,-235560175,-467301453,727323,722050,0.231,0.55478114,0.615,1.238,0.69,1.0699999,81,64,0.021000002,0.006,-0.020000001,-0.047000002,1.817006,0,nan,0.0,4,0,1,15,0
801666880,1628803298200314,-235560174,-467301457,727357,722084,0.20300001,0.5547841,0.61600006,1.2370001,0.69,1.0699999,81,64,0.026,0.008,0.025,-0.024,1.817006,0,nan,0.0,4,0,1,15,0
802068789,1628803298600315,-235560173,-467301459,727309,722036,0.20400001,0.554786,0.61700004,1.24,0.69,1.0699999,81,39,0.020000001,-0.003,0.019000001,0.012,1.817006,0,nan,0.0,4,0,1,15,0
802665890,1628803299200315,-235560173,-467301462,727181,721908,0.22500001,0.55478954,0.619,1.2440001,0.69,1.0699999,81,39,0.007,0.002,-0.007,0.033,1.817006,0,nan,0.0,4,0,1,15,0
803067521,1628803299600315,-235560173,-467301466,727156,721883,0.25100002,0.554792,0.619,1.246,0.69,1.0699999,80,36,0.020000001,-0.009000001,0.018000001,0.048,1.817006,0,nan,0.0,4,0,1,15,0
803667889,1628803300200316,-235560173,-467301474,727206,721933,0.22500001,0.5547951,0.619,1.2490001,0.69,1.0699999,80,36,0.021000002,-0.016,0.013,0.015000001,1.817006,0,nan,0.0,4,0,1,15,0
804066498,1628803300600316,-235560170,-467301481,727240,721967,0.24700001,0.5547974,0.61800003,1.248,0.69,1.0699999,75,50,0.031000001,-0.030000001,-0.007,0.056,1.817006,0,nan,0.0,4,0,1,15,0
804664051,1628803301200317,-235560164,-467301492,727297,722024,0.216,0.55480087,0.61600006,1.245,0.69,1.0699999,75,50,0.021000002,-0.011000001,-0.018000001,0.033,1.817006,0,nan,0.0,4,0,1,15,0
805066876,1628803301600317,-235560161,-467301499,727338,722065,0.23500001,0.55480313,0.614,1.241,0.72999996,1.0699999,75,60,0.014,-0.011000001,-0.008,0.025,1.817006,0,nan,0.0,4,0,1,14,0
805667876,1628803302200318,-235560157,-467301507,727391,722118,0.208,0.5548061,0.611,1.235,0.69,1.0699999,75,60,0.010000001,0.006,0.009000001,0.013,1.817006,0,nan,0.0,4,0,1,15,0
806069010,1628803302600318,-235560155,-467301512,727426,722153,0.15100001,0.55480754,0.609,1.2310001,0.69,1.0699999,75,56,0.017,-0.012,0.012,-0.001,1.817006,0,nan,0.0,4,0,1,15,0
806667928,1628803303200319,-235560152,-467301519,727459,722186,0.18900001,0.5548108,0.60700005,1.2270001,0.69,1.0699999,75,56,0.014,-0.008,-0.012,-0.011000001,1.817006,0,nan,0.0,4,0,1,15,0
807068878,1628803303600319,-235560155,-467301521,727459,722186,0.141,0.55481255,0.60400003,1.225,0.69,1.0699999,75,26,0.038000003,-0.011000001,0.037,-0.008,1.817006,0,nan,0.0,4,0,1,15,0
