timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
94759025,1623529907600455,-235560320,-467302051,727592,722319,0.19800001,0.71445715,0.55,1.011,0.68,1.17,86,21,0.026,-0.024,0.008,0.042000003,5.725294,0,nan,0.0,3,1,16
94958375,1623529907800455,-235560318,-467302054,727562,722289,0.20700002,0.71445787,0.549,1.01,0.68,1.17,86,21,0.0050000004,-0.003,0.003,0.040000003,5.725294,0,nan,0.0,3,1,16
95754130,1623529908600454,-235560309,-467302068,727505,722232,0.208,0.71446097,0.546,1.006,0.71999997,1.25,86,15,0.013,-0.012,-0.0050000004,0.060000002,5.725294,0,nan,0.0,3,1,15
96750031,1623529909600454,-235560298,-467302086,727526,722253,0.20700002,0.71446514,0.545,1.005,0.71999997,1.25,86,17,0.018000001,-0.017,-0.006,0.042000003,5.725294,0,nan,0.0,3,1,15
97758028,1623529910600454,-235560288,-467302103,727555,722282,0.19500001,0.714469,0.545,1.0070001,0.68,1.17,86,19,0.012,0.011000001,-0.004,0.038000003,5.725294,0,nan,0.0,3,1,16
98759049,1623529911600454,-235560281,-467302118,727602,722329,0.12200001,0.7144725,0.545,1.008,0.68,1.17,86,17,0.004,0.0,-0.004,-0.004,5.725294,0,nan,0.0,3,1,16
99759469,1623529912600453,-235560273,-467302128,727879,722606,0.20500001,0.714476,0.544,1.006,0.68,1.17,86,17,0.015000001,-0.015000001,0.0050000004,0.034,5.725294,0,nan,0.0,3,1,16
100755250,1623529913600453,-235560266,-467302139,728150,722877,0.18400002,0.7144795,0.554,1.023,0.68,1.17,86,12,0.016,-0.011000001,-0.012,0.021000002,5.725294,0,nan,0.0,3,1,16
101756027,1623529914600453,-235560257,-467302151,728289,723016,0.209,0.7144833,0.546,1.0070001,0.71999997,1.25,86,7,0.007,-0.006,-0.004,0.049000002,5.725294,0,nan,0.0,3,1,15
102747028,1623529915600452,-235560248,-467302163,728484,723211,0.21000001,0.7144866,0.546,1.0070001,0.71999997,1.25,86,5,0.004,-0.002,0.004,0.054,5.725294,0,nan,0.0,3,1,15
103751027,1623529916600452,-235560240,-467302177,728696,723423,0.21100001,0.7144907,0.546,1.0070001,0.71999997,1.25,86,16,0.009000001,-0.009000001,0.001,0.044000003,5.725294,0,nan,0.0,3,1,15
104750026,1623529917600452,-235560231,-467302189,728892,723619,0.20700002,0.7144948,0.54700005,1.0070001,0.71999997,1.25,86,14,0.018000001,-0.009000001,0.015000001,0.046000004,5.725294,0,nan,0.0,3,1,15
105750027,1623529918600452,-235560223,-467302201,729052,723779,0.13100001,0.71449864,0.54700005,1.0070001,0.71999997,1.25,86,13,0.016,0.012,-0.011000001,0.002,5.725294,0,nan,0.0,3,1,15
