timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
1792172027,1625858673000496,-235560213,-467302001,718278,713005,0.155,0.75841355,0.46600002,0.74300003,0.65,1.17,109,11,0.007,0.0050000004,-0.0050000004,-0.016,5.9637084,0,nan,0.0,3,1,16
1792379799,1625858673200496,-235560213,-467302001,718267,712994,0.095000006,0.758414,0.46500003,0.74200004,0.65,1.17,109,11,0.013,0.003,0.012,0.002,5.9637084,0,nan,0.0,3,1,16
1793365028,1625858674200496,-235560211,-467302004,718206,712933,0.11800001,0.7584168,0.46400002,0.73800004,0.65,1.17,109,12,0.012,-0.0050000004,-0.011000001,0.007,5.9637084,0,nan,0.0,3,1,16
1794364028,1625858675200495,-235560209,-467302007,718144,712871,0.157,0.7584192,0.46300003,0.735,0.65,1.17,109,5,0.012,-0.008,0.010000001,-0.032,5.9637084,0,nan,0.0,3,1,16
1795363101,1625858676200495,-235560207,-467302010,718067,712794,0.133,0.7584218,0.462,0.73300004,0.65,1.17,110,6,0.014,-0.003,0.014,-0.014,5.9637084,0,nan,0.0,3,1,16
1796362025,1625858677200495,-235560205,-467302015,717984,712711,0.157,0.7584246,0.462,0.73300004,0.65,1.17,110,6,0.010000001,-0.006,-0.008,-0.024,5.9637084,0,nan,0.0,3,1,16
1797369140,1625858678200494,-235560204,-467302019,717900,712627,0.128,0.758427,0.462,0.73200005,0.65,1.17,110,5,0.022000002,-0.013,-0.019000001,-0.019000001,5.9637084,0,nan,0.0,3,1,16
1798364073,1625858679200494,-235560203,-467302023,717820,712547,0.128,0.7584293,0.462,0.73200005,0.65,1.17,110,5,0.028,-0.027,0.008,-0.022000002,5.9637084,0,nan,0.0,3,1,16
1799366028,1625858680200494,-235560202,-467302026,717761,712488,0.12900001,0.7584318,0.462,0.731,0.65,1.17,110,13,0.047000002,-0.030000001,0.036000002,-0.039,5.9637084,0,nan,0.0,3,1,16
1800359376,1625858681200493,-235560201,-467302017,718084,712811,0.162,0.53124,0.46100003,0.72800004,0.65,1.17,110,7,0.19000001,0.003,0.19000001,-0.531,1.2549305,0,nan,0.0,3,1,16
1801367046,1625858682200493,-235560200,-467301994,718663,713390,0.11100001,0.3780992,0.45700002,0.71900004,0.65,1.17,110,8,0.27600002,0.074,0.26500002,-0.16700001,1.3383626,0,nan,0.0,3,1,16
1802357030,1625858683200493,-235560200,-467301987,718725,713452,0.15200001,0.3781043,0.45400003,0.711,0.65,1.17,110,7,0.048,0.018000001,0.045,-0.083000004,1.3383626,0,nan,0.0,3,1,16
1803366110,1625858684200492,-235560202,-467301989,719007,713734,0.171,0.37811354,0.45100003,0.70400006,0.65,1.17,110,11,0.037,0.002,-0.037,-0.46500003,1.3383626,0,nan,0.0,3,1,16
1804365025,1625858685200492,-235560200,-467301997,719442,714170,0.16600001,0.3781289,0.448,0.697,0.65,1.17,110,8,0.064,0.030000001,-0.056,-0.37,1.3383626,0,nan,0.0,3,1,16
1805365029,1625858686200492,-235560194,-467301993,720040,714767,0.16700001,0.4617537,0.44400004,0.69100004,0.65,1.17,110,5,0.179,0.163,0.07300001,-0.78900003,0.668011,0,nan,0.0,3,1,16
1806360091,1625858687200491,-235560178,-467301986,720937,715665,0.171,0.32107285,0.44200003,0.68500006,0.65,1.17,110,4,0.245,0.24000001,0.05,-0.85700005,0.26625258,0,nan,0.0,3,1,16
1807369619,1625858688200491,-235560144,-467301969,721769,716496,0.14600001,0.1544098,0.439,0.68100005,0.65,1.17,110,11,0.545,0.49300003,0.23300001,-0.554,0.45015585,0,nan,0.0,3,1,16
1808364033,1625858689200491,-235560073,-467301928,721913,716640,0.102000006,0.06840905,0.437,0.679,0.65,1.17,110,11,1.22,1.0610001,0.601,-0.004,0.5100597,0,nan,0.0,3,1,16
1809367028,1625858690200490,-235559950,-467301847,721814,716541,0.102000006,0.07564763,0.43600002,0.679,0.65,1.17,110,6,1.253,1.0680001,0.65500003,0.120000005,0.54407585,0,nan,0.0,3,1,16
1810361870,1625858691200490,-235559919,-467301781,721832,716559,0.08400001,0.12922783,0.437,0.67800003,0.65,1.17,110,6,0.95900005,0.31800002,0.90400004,0.034,1.2074686,0,nan,0.0,3,1,16
1811365064,1625858692200490,-235559897,-467301651,721758,716485,0.112,0.07323314,0.44000003,0.679,0.71999997,1.41,110,11,1.7010001,0.20300001,1.6890001,0.14,1.4363174,0,nan,0.0,3,1,14
1812367026,1625858693200489,-235559885,-467301400,721316,716043,0.127,0.04049007,0.44500002,0.68500006,0.66999996,1.25,110,16,2.9540002,-0.35300002,2.933,0.60700005,1.6089699,0,nan,0.0,3,1,15
1813371136,1625858694200489,-235560090,-467301093,720758,715485,0.104,0.025094518,0.44900003,0.693,0.65,1.17,110,13,3.7600002,-2.8860002,2.411,0.74300003,2.3476753,0,nan,0.0,3,1,16
