timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
30416140,1621791303999942,-235560901,-467302181,719342,714069,0.16800001,2.661244,0.665,1.064,0.7,1.09,109,9,0.020000001,-0.014,-0.014,0.016,0.0,0,nan,0.0,3,1,14
30638908,1621791304199941,-235560901,-467302181,719342,714069,0.134,2.6612444,0.66400003,1.0610001,0.7,1.09,109,9,0.003,0.0,-0.003,0.021000002,0.0,0,nan,0.0,3,1,14
31604088,1621791305199940,-235560901,-467302181,719382,714110,0.125,2.6612453,0.65500003,1.046,0.7,1.09,108,8,0.006,0.002,-0.0050000004,0.017,0.0,0,nan,0.0,3,1,14
32613034,1621791306199940,-235560902,-467302180,719470,714197,0.11000001,2.6612463,0.647,1.0320001,0.7,1.09,108,8,0.012,0.009000001,0.007,0.004,0.0,0,nan,0.0,3,1,14
33614029,1621791307199940,-235560902,-467302180,719566,714293,0.179,2.6612468,0.64000005,1.019,0.7,1.09,108,6,0.023000002,-0.020000001,-0.010000001,0.044000003,0.0,0,nan,0.0,3,1,14
34614030,1621791308199940,-235560901,-467302180,719657,714384,0.117000006,2.6612475,0.633,1.006,0.7,1.09,108,9,0.006,0.003,-0.006,0.013,0.0,0,nan,0.0,3,1,14
35600069,1621791309199939,-235560899,-467302179,719754,714481,0.17600001,2.6612487,0.62700003,0.99600005,0.7,1.09,108,6,0.003,-0.002,-0.002,0.024,0.0,0,nan,0.0,3,1,14
36610031,1621791310199939,-235560897,-467302178,719860,714587,0.16700001,2.6612496,0.62200004,0.98600006,0.7,1.09,108,7,0.007,-0.0050000004,0.004,0.019000001,0.0,0,nan,0.0,3,1,14
37611032,1621791311199939,-235560895,-467302176,719977,714704,0.134,2.6612508,0.61700004,0.97700006,0.7,1.09,108,15,0.004,0.002,-0.003,0.021000002,0.0,0,nan,0.0,3,1,14
38606445,1621791312199939,-235560892,-467302174,720097,714824,0.16600001,2.6612515,0.61200005,0.96900004,0.7,1.09,108,13,0.007,0.003,0.006,-0.008,0.0,0,nan,0.0,3,1,14
39606197,1621791313199938,-235560890,-467302172,720225,714952,0.164,2.6612525,0.60800004,0.961,0.7,1.09,108,8,0.006,-0.006,-0.002,0.008,0.0,0,nan,0.0,3,1,14
40407030,1621791313999939,-235560887,-467302171,720336,715063,0.127,2.661253,0.60400003,0.95400006,0.7,1.09,107,5,0.001,0.0,-0.001,0.001,0.0,0,nan,0.0,3,1,14
41617033,1621791315199938,-235560884,-467302170,720490,715217,0.135,2.661254,0.59900004,0.94500005,0.7,1.09,107,13,0.004,0.001,-0.004,0.023000002,0.0,0,nan,0.0,3,1,14
