timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
36053033,1623529628999766,-235560288,-467302180,720211,714938,0.172,0.7215032,0.629,0.95400006,0.68,1.1899999,97,16,0.008,0.002,-0.008,-0.007,2.7132227,0,nan,0.0,3,1,16
36255182,1623529629199764,-235560289,-467302180,720219,714946,0.133,0.72150373,0.628,0.95400006,0.68,1.1899999,97,9,0.0050000004,0.0,0.0050000004,0.0,2.7132227,0,nan,0.0,3,1,16
37048031,1623529629999765,-235560292,-467302177,720243,714971,0.16700001,0.72150654,0.625,0.95400006,0.68,1.1899999,97,9,0.006,-0.0050000004,0.003,0.004,2.7132227,0,nan,0.0,3,1,16
38056028,1623529630999765,-235560294,-467302173,720280,715007,0.16800001,0.7215098,0.62100005,0.95500004,0.68,1.1899999,97,9,0.024,0.023000002,-0.007,-0.008,2.7132227,0,nan,0.0,3,1,16
39074088,1623529631999765,-235560297,-467302169,720309,715036,0.17300001,0.7215132,0.61700004,0.95400006,0.68,1.1899999,97,10,0.011000001,-0.009000001,0.006,-0.017,2.7132227,0,nan,0.0,3,1,16
40052028,1623529632999764,-235560296,-467302166,720348,715075,0.15200001,0.7215159,0.61300004,0.95300007,0.68,1.1899999,97,7,0.006,-0.002,-0.006,0.004,2.7132227,0,nan,0.0,3,1,16
41056121,1623529633999764,-235560293,-467302163,720413,715140,0.18800001,0.7215194,0.61,0.95000005,0.68,1.1899999,97,11,0.0050000004,-0.002,0.004,-0.031000001,2.7132227,0,nan,0.0,3,1,16
42053053,1623529634999764,-235560289,-467302163,720495,715222,0.13900001,0.7215229,0.606,0.94600004,0.68,1.1899999,97,16,0.013,-0.013,-0.004,-0.008,2.7132227,0,nan,0.0,3,1,16
43059045,1623529635999764,-235560283,-467302166,720576,715303,0.2,0.7215264,0.60300004,0.94200003,0.68,1.1899999,97,12,0.011000001,-0.007,-0.009000001,0.028,2.7132227,0,nan,0.0,3,1,16
44053037,1623529636999763,-235560276,-467302170,720651,715378,0.18900001,0.7215299,0.6,0.93900007,0.68,1.1899999,97,14,0.0050000004,-0.002,-0.004,0.010000001,2.7132227,0,nan,0.0,3,1,16
