timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
240340496,1628793122599684,-235560524,-467302303,724061,718788,0.27800003,0.5750106,0.726,1.7160001,0.66999996,1.1999999,91,16,0.017,-0.010000001,0.014,-0.047000002,2.2576275,0,nan,0.0,3,0,1,14,0
240520873,1628793122799684,-235560524,-467302303,724070,718797,0.287,0.57501197,0.72800004,1.7190001,0.59999996,1.05,91,16,0.030000001,0.030000001,-0.006,-0.064,2.2576275,0,nan,0.0,3,0,1,16,0
240721037,1628793122999685,-235560525,-467302303,724076,718803,0.273,0.57501316,0.73,1.7210001,0.64,1.14,91,16,0.047000002,-0.032,-0.035,-0.059000004,2.2576275,0,nan,0.0,3,0,1,15,0
241320109,1628793123599685,-235560531,-467302313,724004,718731,0.28100002,0.5969619,0.73800004,1.7320001,0.59999996,1.05,91,16,0.097,-0.009000001,-0.096,-0.072000004,3.220855,0,nan,0.0,3,0,1,16,0
241718880,1628793123999686,-235560532,-467302313,723924,718651,0.18100001,0.59696364,0.74100006,1.7360001,0.61,1.0699999,91,16,0.048,0.023000002,0.042000003,-0.023000002,3.220855,0,nan,0.0,3,0,1,16,0
242319874,1628793124599685,-235560535,-467302311,723881,718608,0.279,0.59696716,0.74200004,1.7340001,0.61,1.0699999,91,23,0.018000001,0.015000001,-0.011000001,-0.053000003,3.220855,0,nan,0.0,3,0,1,16,0
242723009,1628793124999687,-235560537,-467302309,723839,718566,0.21100001,0.5969689,0.74300003,1.7300001,0.61,1.0699999,91,23,0.026,0.002,-0.026,-0.011000001,3.220855,0,nan,0.0,3,0,1,16,0
243324318,1628793125599686,-235560538,-467302308,723737,718464,0.17600001,0.5969715,0.74500006,1.7270001,0.61,1.0699999,97,26,0.026,0.026,0.0,0.013,3.220855,0,nan,0.0,3,0,1,16,0
243717916,1628793125999688,-235560539,-467302308,723633,718360,0.25500003,0.5969735,0.74500006,1.7240001,0.61,1.0699999,97,26,0.009000001,-0.004,-0.008,0.035,3.220855,0,nan,0.0,3,0,1,16,0
244323582,1628793126599687,-235560539,-467302310,723466,718193,0.22600001,0.59697646,0.74600005,1.7210001,0.61,1.0699999,106,16,0.060000002,-0.019000001,0.057000004,0.028,3.220855,0,nan,0.0,3,0,1,16,0
