timestamp,saturation_status
29539009,1533
30541776,1533
31539563,1533
32541099,1533
33541396,1533
34539177,1533
35540705,1469
36540979,1
37542517,3
38539033,1335
39540559,1197
40543339,1197
41538635,1469
42540155,1533
43541706,1533
44539495,1533
